,title,id,daily_sum,Normalized_daily_sum
2023-03-29,Carpathian_Ruthenia,449764,429,0.005389378501457917
2023-03-30,Carpathian_Ruthenia,449764,477,0.0061756708056219895
2023-03-31,Carpathian_Ruthenia,449764,458,0.0058644301018903775
2023-04-01,Carpathian_Ruthenia,449764,436,0.005504046129148511
2023-04-02,Carpathian_Ruthenia,449764,505,0.006634341316384366
2023-04-03,Carpathian_Ruthenia,449764,451,0.005749762474199784
2023-04-04,Carpathian_Ruthenia,449764,428,0.005372997411787832
2023-04-05,Carpathian_Ruthenia,449764,493,0.006437768240343348
2023-04-06,Carpathian_Ruthenia,449764,428,0.005372997411787832
2023-04-07,Carpathian_Ruthenia,449764,437,0.005520427218818596
2023-04-08,Carpathian_Ruthenia,449764,427,0.005356616322117747
2023-04-09,Carpathian_Ruthenia,449764,548,0.007338728172198015
2023-04-10,Carpathian_Ruthenia,449764,449,0.005717000294859614
2023-04-11,Carpathian_Ruthenia,449764,422,0.005274710873767323
2023-04-12,Carpathian_Ruthenia,449764,421,0.0052583297840972385
2023-04-13,Carpathian_Ruthenia,449764,430,0.005405759591128002
2023-04-14,Carpathian_Ruthenia,449764,490,0.006388624971333093
2023-04-15,Carpathian_Ruthenia,449764,451,0.005749762474199784
2023-04-16,Carpathian_Ruthenia,449764,515,0.006798152213085214
2023-04-17,Carpathian_Ruthenia,449764,471,0.006077384267601481
2023-04-18,Carpathian_Ruthenia,449764,424,0.005307473053107492
2023-04-19,Carpathian_Ruthenia,449764,404,0.0049798512597057955
2023-04-20,Carpathian_Ruthenia,449764,413,0.005127281066736559
2023-04-21,Carpathian_Ruthenia,449764,449,0.005717000294859614
2023-04-22,Carpathian_Ruthenia,449764,437,0.005520427218818596
2023-04-23,Carpathian_Ruthenia,449764,539,0.007191298365167251
2023-04-24,Carpathian_Ruthenia,449764,476,0.0061592897159519055
2023-04-25,Carpathian_Ruthenia,449764,431,0.005422140680798087
2023-04-26,Carpathian_Ruthenia,449764,425,0.005323854142777577
2023-04-27,Carpathian_Ruthenia,449764,393,0.004799659273334862
2023-04-28,Carpathian_Ruthenia,449764,385,0.0046686105559741835
2023-04-29,Carpathian_Ruthenia,449764,479,0.006208432984962159
2023-04-30,Carpathian_Ruthenia,449764,519,0.006863676571765554
2023-05-01,Carpathian_Ruthenia,449764,500,0.006552435868033941
2023-05-02,Carpathian_Ruthenia,449764,449,0.005717000294859614
2023-05-03,Carpathian_Ruthenia,449764,443,0.005618713756839105
2023-05-04,Carpathian_Ruthenia,449764,394,0.004816040363004947
2023-05-05,Carpathian_Ruthenia,449764,453,0.005782524653539954
2023-05-06,Carpathian_Ruthenia,449764,471,0.006077384267601481
2023-05-07,Carpathian_Ruthenia,449764,453,0.005782524653539954
2023-05-08,Carpathian_Ruthenia,449764,504,0.006617960226714281
2023-05-09,Carpathian_Ruthenia,449764,460,0.005897192281230547
2023-05-10,Carpathian_Ruthenia,449764,463,0.005946335550240802
2023-05-11,Carpathian_Ruthenia,449764,416,0.005176424335746814
2023-05-12,Carpathian_Ruthenia,449764,413,0.005127281066736559
2023-05-13,Carpathian_Ruthenia,449764,434,0.005471283949808341
2023-05-14,Carpathian_Ruthenia,449764,480,0.006224814074632244
2023-05-15,Carpathian_Ruthenia,449764,459,0.0058808111915604625
2023-05-16,Carpathian_Ruthenia,449764,464,0.005962716639910887
2023-05-17,Carpathian_Ruthenia,449764,424,0.005307473053107492
2023-05-18,Carpathian_Ruthenia,449764,459,0.0058808111915604625
2023-05-19,Carpathian_Ruthenia,449764,414,0.005143662156406644
2023-05-20,Carpathian_Ruthenia,449764,435,0.005487665039478426
2023-05-21,Carpathian_Ruthenia,449764,397,0.004865183632015202
2023-05-22,Carpathian_Ruthenia,449764,445,0.005651475936179274
2023-05-23,Carpathian_Ruthenia,449764,406,0.005012613439045965
2023-05-24,Carpathian_Ruthenia,449764,404,0.0049798512597057955
2023-05-25,Carpathian_Ruthenia,449764,403,0.0049634701700357105
2023-05-26,Carpathian_Ruthenia,449764,376,0.00452118074894342
2023-05-27,Carpathian_Ruthenia,449764,378,0.00455394292828359
2023-05-28,Carpathian_Ruthenia,449764,444,0.00563509484650919
2023-05-29,Carpathian_Ruthenia,449764,459,0.0058808111915604625
2023-05-30,Carpathian_Ruthenia,449764,407,0.00502899452871605
2023-05-31,Carpathian_Ruthenia,449764,414,0.005143662156406644
2023-06-01,Carpathian_Ruthenia,449764,452,0.005766143563869869
2023-06-02,Carpathian_Ruthenia,449764,452,0.005766143563869869
2023-06-03,Carpathian_Ruthenia,449764,450,0.005733381384529699
2023-06-04,Carpathian_Ruthenia,449764,485,0.006306719522982669
2023-06-05,Carpathian_Ruthenia,449764,518,0.006847295482095469
2023-06-06,Carpathian_Ruthenia,449764,447,0.005684238115519444
2023-06-07,Carpathian_Ruthenia,449764,441,0.005585951577498935
2023-06-08,Carpathian_Ruthenia,449764,439,0.0055531893981587655
2023-06-09,Carpathian_Ruthenia,449764,490,0.006388624971333093
2023-06-10,Carpathian_Ruthenia,449764,449,0.005717000294859614
2023-06-11,Carpathian_Ruthenia,449764,467,0.006011859908921141
2023-06-12,Carpathian_Ruthenia,449764,452,0.005766143563869869
2023-06-13,Carpathian_Ruthenia,449764,451,0.005749762474199784
2023-06-14,Carpathian_Ruthenia,449764,409,0.00506175670805622
2023-06-15,Carpathian_Ruthenia,449764,405,0.00499623234937588
2023-06-16,Carpathian_Ruthenia,449764,423,0.0052910919634374075
2023-06-17,Carpathian_Ruthenia,449764,439,0.0055531893981587655
2023-06-18,Carpathian_Ruthenia,449764,481,0.006241195164302329
2023-06-19,Carpathian_Ruthenia,449764,487,0.006339481702322839
2023-06-20,Carpathian_Ruthenia,449764,542,0.007240441634177506
2023-06-21,Carpathian_Ruthenia,449764,619,0.008501785538774039
2023-06-22,Carpathian_Ruthenia,449764,406,0.005012613439045965
2023-06-23,Carpathian_Ruthenia,449764,434,0.005471283949808341
2023-06-24,Carpathian_Ruthenia,449764,403,0.0049634701700357105
2023-06-25,Carpathian_Ruthenia,449764,420,0.0052419486944271535
2023-06-26,Carpathian_Ruthenia,449764,553,0.007420633620548439
2023-06-27,Carpathian_Ruthenia,449764,497,0.006503292599023687
2023-06-28,Carpathian_Ruthenia,449764,508,0.006683484585394621
2023-06-29,Carpathian_Ruthenia,449764,1089,0.01620089768371392
2023-06-30,Carpathian_Ruthenia,449764,492,0.006421387150673263
2023-03-01,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-02,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-03,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-04,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-05,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-06,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-07,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-08,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-09,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-10,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-11,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-12,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-13,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-14,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-15,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-16,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-17,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-18,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-19,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-20,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-21,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-22,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-23,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-24,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-25,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-26,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-27,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-28,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-29,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-30,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-31,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-01,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-02,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-03,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-04,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-05,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-06,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-07,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-08,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-09,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-10,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-11,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-12,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-13,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-14,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-15,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-16,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-17,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-18,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-19,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-20,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-21,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-22,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-23,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-24,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-25,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-26,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-27,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-28,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-29,Central_Ukraine,24679381,136,0.0005897192281230548
2023-04-30,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-01,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-02,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-03,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-04,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-05,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-06,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-07,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-08,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-09,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-10,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-11,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-12,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-13,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-14,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-15,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-16,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-17,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-18,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-19,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-20,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-21,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-22,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-23,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-24,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-25,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-26,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-27,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-28,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-29,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-30,Central_Ukraine,24679381,136,0.0005897192281230548
2023-05-31,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-01,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-02,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-03,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-04,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-05,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-06,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-07,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-08,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-09,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-10,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-11,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-12,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-13,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-14,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-15,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-16,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-17,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-18,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-19,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-20,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-21,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-22,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-23,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-24,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-25,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-26,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-27,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-28,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-29,Central_Ukraine,24679381,136,0.0005897192281230548
2023-06-30,Central_Ukraine,24679381,136,0.0005897192281230548
2023-03-01,Charles_University,38091,309,0.0034236477410477346
2023-03-02,Charles_University,38091,329,0.0037512695344494315
2023-03-03,Charles_University,38091,307,0.0033908855617075647
2023-03-04,Charles_University,38091,303,0.0033253612030272254
2023-03-05,Charles_University,38091,356,0.004193558955541723
2023-03-06,Charles_University,38091,384,0.0046522294663040985
2023-03-07,Charles_University,38091,387,0.004701372735314353
2023-03-08,Charles_University,38091,343,0.00398060478983062
2023-03-09,Charles_University,38091,390,0.004750516004324607
2023-03-10,Charles_University,38091,350,0.004095272417521213
2023-03-11,Charles_University,38091,328,0.0037348884447793466
2023-03-12,Charles_University,38091,364,0.004324607672902402
2023-03-13,Charles_University,38091,386,0.004684991645644268
2023-03-14,Charles_University,38091,510,0.00671624676473479
2023-03-15,Charles_University,38091,378,0.00455394292828359
2023-03-16,Charles_University,38091,417,0.005192805425416899
2023-03-17,Charles_University,38091,387,0.004701372735314353
2023-03-18,Charles_University,38091,347,0.004046129148510959
2023-03-19,Charles_University,38091,370,0.00442289421092291
2023-03-20,Charles_University,38091,412,0.005110899977066474
2023-03-21,Charles_University,38091,440,0.0055695704878288505
2023-03-22,Charles_University,38091,362,0.004291845493562232
2023-03-23,Charles_University,38091,362,0.004291845493562232
2023-03-24,Charles_University,38091,458,0.0058644301018903775
2023-03-25,Charles_University,38091,424,0.005307473053107492
2023-03-26,Charles_University,38091,384,0.0046522294663040985
2023-03-27,Charles_University,38091,437,0.005520427218818596
2023-03-28,Charles_University,38091,406,0.005012613439045965
2023-03-29,Charles_University,38091,383,0.004635848376634014
2023-03-30,Charles_University,38091,402,0.004947089080365626
2023-03-31,Charles_University,38091,369,0.004406513121252825
2023-04-01,Charles_University,38091,365,0.0043409887625724865
2023-04-02,Charles_University,38091,333,0.003816793893129771
2023-04-03,Charles_University,38091,420,0.0052419486944271535
2023-04-04,Charles_University,38091,425,0.005323854142777577
2023-04-05,Charles_University,38091,476,0.0061592897159519055
2023-04-06,Charles_University,38091,419,0.005225567604757069
2023-04-07,Charles_University,38091,657,0.009124266946237265
2023-04-08,Charles_University,38091,371,0.004439275300592995
2023-04-09,Charles_University,38091,371,0.004439275300592995
2023-04-10,Charles_University,38091,373,0.004472037479933165
2023-04-11,Charles_University,38091,355,0.004177177865871638
2023-04-12,Charles_University,38091,387,0.004701372735314353
2023-04-13,Charles_University,38091,376,0.00452118074894342
2023-04-14,Charles_University,38091,291,0.003128788126986207
2023-04-15,Charles_University,38091,341,0.00394784261049045
2023-04-16,Charles_University,38091,311,0.003456409920387904
2023-04-17,Charles_University,38091,357,0.004209940045211807
2023-04-18,Charles_University,38091,331,0.0037840317137896014
2023-04-19,Charles_University,38091,359,0.004242702224551977
2023-04-20,Charles_University,38091,332,0.0038004128034596863
2023-04-21,Charles_University,38091,332,0.0038004128034596863
2023-04-22,Charles_University,38091,358,0.004226321134881892
2023-04-23,Charles_University,38091,287,0.003063263768305868
2023-04-24,Charles_University,38091,457,0.005848049012220293
2023-04-25,Charles_University,38091,414,0.005143662156406644
2023-04-26,Charles_University,38091,377,0.004537561838613505
2023-04-27,Charles_University,38091,380,0.004586705107623759
2023-04-28,Charles_University,38091,364,0.004324607672902402
2023-04-29,Charles_University,38091,369,0.004406513121252825
2023-04-30,Charles_University,38091,354,0.004160796776201553
2023-05-01,Charles_University,38091,322,0.0036366019067588374
2023-05-02,Charles_University,38091,347,0.004046129148510959
2023-05-03,Charles_University,38091,378,0.00455394292828359
2023-05-04,Charles_University,38091,339,0.00391508043115028
2023-05-05,Charles_University,38091,458,0.0058644301018903775
2023-05-06,Charles_University,38091,351,0.004111653507191298
2023-05-07,Charles_University,38091,334,0.0038331749827998558
2023-05-08,Charles_University,38091,420,0.0052419486944271535
2023-05-09,Charles_University,38091,363,0.004308226583232317
2023-05-10,Charles_University,38091,485,0.006306719522982669
2023-05-11,Charles_University,38091,405,0.00499623234937588
2023-05-12,Charles_University,38091,385,0.0046686105559741835
2023-05-13,Charles_University,38091,350,0.004095272417521213
2023-05-14,Charles_University,38091,357,0.004209940045211807
2023-05-15,Charles_University,38091,399,0.004897945811355372
2023-05-16,Charles_University,38091,408,0.005045375618386135
2023-05-17,Charles_University,38091,345,0.00401336696917079
2023-05-18,Charles_University,38091,353,0.004144415686531468
2023-05-19,Charles_University,38091,373,0.004472037479933165
2023-05-20,Charles_University,38091,362,0.004291845493562232
2023-05-21,Charles_University,38091,381,0.004603086197293844
2023-05-22,Charles_University,38091,398,0.004881564721685287
2023-05-23,Charles_University,38091,341,0.00394784261049045
2023-05-24,Charles_University,38091,388,0.004717753824984438
2023-05-25,Charles_University,38091,413,0.005127281066736559
2023-05-26,Charles_University,38091,377,0.004537561838613505
2023-05-27,Charles_University,38091,359,0.004242702224551977
2023-05-28,Charles_University,38091,317,0.003554696458408413
2023-05-29,Charles_University,38091,342,0.003964223700160535
2023-05-30,Charles_University,38091,383,0.004635848376634014
2023-05-31,Charles_University,38091,363,0.004308226583232317
2023-06-01,Charles_University,38091,391,0.004766897093994692
2023-06-02,Charles_University,38091,328,0.0037348884447793466
2023-06-03,Charles_University,38091,315,0.0035219342790682438
2023-06-04,Charles_University,38091,327,0.0037185073551092617
2023-06-05,Charles_University,38091,409,0.00506175670805622
2023-06-06,Charles_University,38091,337,0.0038823182518101106
2023-06-07,Charles_University,38091,384,0.0046522294663040985
2023-06-08,Charles_University,38091,349,0.0040788913278511285
2023-06-09,Charles_University,38091,333,0.003816793893129771
2023-06-10,Charles_University,38091,359,0.004242702224551977
2023-06-11,Charles_University,38091,365,0.0043409887625724865
2023-06-12,Charles_University,38091,347,0.004046129148510959
2023-06-13,Charles_University,38091,367,0.004373750941912656
2023-06-14,Charles_University,38091,405,0.00499623234937588
2023-06-15,Charles_University,38091,318,0.003571077548078498
2023-06-16,Charles_University,38091,297,0.0032270746650067163
2023-06-17,Charles_University,38091,335,0.0038495560724699407
2023-06-18,Charles_University,38091,367,0.004373750941912656
2023-06-19,Charles_University,38091,376,0.00452118074894342
2023-06-20,Charles_University,38091,339,0.00391508043115028
2023-06-21,Charles_University,38091,361,0.004275464403892147
2023-06-22,Charles_University,38091,286,0.003046882678635783
2023-06-23,Charles_University,38091,335,0.0038495560724699407
2023-06-24,Charles_University,38091,324,0.0036693640860990073
2023-06-25,Charles_University,38091,313,0.003489172099728074
2023-06-26,Charles_University,38091,325,0.0036857451757690922
2023-06-27,Charles_University,38091,368,0.0043901320315827405
2023-06-28,Charles_University,38091,342,0.003964223700160535
2023-06-29,Charles_University,38091,338,0.003898699341480195
2023-06-30,Charles_University,38091,325,0.0036857451757690922
2023-03-01,Ernst_Mach,55285,279,0.0029322150509451888
2023-03-02,Ernst_Mach,55285,253,0.0025063067195229827
2023-03-03,Ernst_Mach,55285,253,0.0025063067195229827
2023-03-04,Ernst_Mach,55285,268,0.0027520230645742554
2023-03-05,Ernst_Mach,55285,239,0.002276971464141795
2023-03-06,Ernst_Mach,55285,280,0.0029485961406152737
2023-03-07,Ernst_Mach,55285,295,0.0031943124856665464
2023-03-08,Ernst_Mach,55285,327,0.0037185073551092617
2023-03-09,Ernst_Mach,55285,264,0.002686498705893916
2023-03-10,Ernst_Mach,55285,276,0.0028830717819349344
2023-03-11,Ernst_Mach,55285,291,0.003128788126986207
2023-03-12,Ernst_Mach,55285,323,0.0036529829964289224
2023-03-13,Ernst_Mach,55285,266,0.002719260885234086
2023-03-14,Ernst_Mach,55285,276,0.0028830717819349344
2023-03-15,Ernst_Mach,55285,273,0.0028339285129246796
2023-03-16,Ernst_Mach,55285,233,0.0021786849261212857
2023-03-17,Ernst_Mach,55285,267,0.0027356419749041704
2023-03-18,Ernst_Mach,55285,223,0.002014874029420437
2023-03-19,Ernst_Mach,55285,270,0.0027847852439144252
2023-03-20,Ernst_Mach,55285,243,0.002342495822822134
2023-03-21,Ernst_Mach,55285,300,0.0032762179340169706
2023-03-22,Ernst_Mach,55285,277,0.0028994528716050193
2023-03-23,Ernst_Mach,55285,251,0.002473544540182813
2023-03-24,Ernst_Mach,55285,241,0.0023097336434819643
2023-03-25,Ernst_Mach,55285,278,0.002915833961275104
2023-03-26,Ernst_Mach,55285,257,0.002571831078203322
2023-03-27,Ernst_Mach,55285,271,0.00280116633358451
2023-03-28,Ernst_Mach,55285,291,0.003128788126986207
2023-03-29,Ernst_Mach,55285,954,0.013989450578252466
2023-03-30,Ernst_Mach,55285,457,0.005848049012220293
2023-03-31,Ernst_Mach,55285,287,0.003063263768305868
2023-04-01,Ernst_Mach,55285,324,0.0036693640860990073
2023-04-02,Ernst_Mach,55285,250,0.0024571634505127283
2023-04-03,Ernst_Mach,55285,324,0.0036693640860990073
2023-04-04,Ernst_Mach,55285,313,0.003489172099728074
2023-04-05,Ernst_Mach,55285,272,0.002817547423254595
2023-04-06,Ernst_Mach,55285,267,0.0027356419749041704
2023-04-07,Ernst_Mach,55285,235,0.002211447105461455
2023-04-08,Ernst_Mach,55285,284,0.003014120499295613
2023-04-09,Ernst_Mach,55285,233,0.0021786849261212857
2023-04-10,Ernst_Mach,55285,296,0.0032106935753366313
2023-04-11,Ernst_Mach,55285,252,0.0024899256298528977
2023-04-12,Ernst_Mach,55285,263,0.002670117616223831
2023-04-13,Ernst_Mach,55285,299,0.003259836844346886
2023-04-14,Ernst_Mach,55285,310,0.0034400288307178195
2023-04-15,Ernst_Mach,55285,224,0.0020312551190905218
2023-04-16,Ernst_Mach,55285,273,0.0028339285129246796
2023-04-17,Ernst_Mach,55285,266,0.002719260885234086
2023-04-18,Ernst_Mach,55285,254,0.0025226878091930676
2023-04-19,Ernst_Mach,55285,265,0.002702879795564001
2023-04-20,Ernst_Mach,55285,256,0.002555449988533237
2023-04-21,Ernst_Mach,55285,245,0.0023752580021623036
2023-04-22,Ernst_Mach,55285,216,0.0019002064017298432
2023-04-23,Ernst_Mach,55285,273,0.0028339285129246796
2023-04-24,Ernst_Mach,55285,302,0.0033089801133571405
2023-04-25,Ernst_Mach,55285,262,0.002653736526553746
2023-04-26,Ernst_Mach,55285,260,0.0026209743472135768
2023-04-27,Ernst_Mach,55285,300,0.0032762179340169706
2023-04-28,Ernst_Mach,55285,290,0.003112407037316122
2023-04-29,Ernst_Mach,55285,243,0.002342495822822134
2023-04-30,Ernst_Mach,55285,264,0.002686498705893916
2023-05-01,Ernst_Mach,55285,228,0.0020967794777708615
2023-05-02,Ernst_Mach,55285,260,0.0026209743472135768
2023-05-03,Ernst_Mach,55285,336,0.0038659371621400256
2023-05-04,Ernst_Mach,55285,283,0.002997739409625528
2023-05-05,Ernst_Mach,55285,265,0.002702879795564001
2023-05-06,Ernst_Mach,55285,274,0.0028503096025947645
2023-05-07,Ernst_Mach,55285,238,0.00226059037447171
2023-05-08,Ernst_Mach,55285,293,0.003161550306326377
2023-05-09,Ernst_Mach,55285,283,0.002997739409625528
2023-05-10,Ernst_Mach,55285,322,0.0036366019067588374
2023-05-11,Ernst_Mach,55285,273,0.0028339285129246796
2023-05-12,Ernst_Mach,55285,277,0.0028994528716050193
2023-05-13,Ernst_Mach,55285,281,0.0029649772302853586
2023-05-14,Ernst_Mach,55285,258,0.002588212167873407
2023-05-15,Ernst_Mach,55285,286,0.003046882678635783
2023-05-16,Ernst_Mach,55285,271,0.00280116633358451
2023-05-17,Ernst_Mach,55285,315,0.0035219342790682438
2023-05-18,Ernst_Mach,55285,313,0.003489172099728074
2023-05-19,Ernst_Mach,55285,277,0.0028994528716050193
2023-05-20,Ernst_Mach,55285,232,0.002162303836451201
2023-05-21,Ernst_Mach,55285,249,0.0024407823608426434
2023-05-22,Ernst_Mach,55285,225,0.0020476362087606067
2023-05-23,Ernst_Mach,55285,257,0.002571831078203322
2023-05-24,Ernst_Mach,55285,255,0.0025390688988631525
2023-05-25,Ernst_Mach,55285,215,0.0018838253120597582
2023-05-26,Ernst_Mach,55285,246,0.0023916390918323886
2023-05-27,Ernst_Mach,55285,211,0.0018183009533794187
2023-05-28,Ernst_Mach,55285,256,0.002555449988533237
2023-05-29,Ernst_Mach,55285,259,0.002604593257543492
2023-05-30,Ernst_Mach,55285,275,0.0028666906922648495
2023-05-31,Ernst_Mach,55285,211,0.0018183009533794187
2023-06-01,Ernst_Mach,55285,251,0.002473544540182813
2023-06-02,Ernst_Mach,55285,221,0.0019821118500802674
2023-06-03,Ernst_Mach,55285,247,0.0024080201815024735
2023-06-04,Ernst_Mach,55285,270,0.0027847852439144252
2023-06-05,Ernst_Mach,55285,260,0.0026209743472135768
2023-06-06,Ernst_Mach,55285,248,0.0024244012711725584
2023-06-07,Ernst_Mach,55285,254,0.0025226878091930676
2023-06-08,Ernst_Mach,55285,254,0.0025226878091930676
2023-06-09,Ernst_Mach,55285,262,0.002653736526553746
2023-06-10,Ernst_Mach,55285,295,0.0031943124856665464
2023-06-11,Ernst_Mach,55285,328,0.0037348884447793466
2023-06-12,Ernst_Mach,55285,272,0.002817547423254595
2023-06-13,Ernst_Mach,55285,279,0.0029322150509451888
2023-06-14,Ernst_Mach,55285,260,0.0026209743472135768
2023-06-15,Ernst_Mach,55285,262,0.002653736526553746
2023-06-16,Ernst_Mach,55285,245,0.0023752580021623036
2023-06-17,Ernst_Mach,55285,286,0.003046882678635783
2023-06-18,Ernst_Mach,55285,248,0.0024244012711725584
2023-06-19,Ernst_Mach,55285,285,0.003030501588965698
2023-06-20,Ernst_Mach,55285,1207,0.018133866264783933
2023-06-21,Ernst_Mach,55285,523,0.006929200930445893
2023-06-22,Ernst_Mach,55285,358,0.004226321134881892
2023-06-23,Ernst_Mach,55285,369,0.004406513121252825
